current_zone_idx,total_frames,avg_speed,crash_count,crash_rate
5893.0,7,236.16527,0,0.0
5894.0,14,240.4229,0,0.0
5895.0,12,233.71635,0,0.0
5896.0,2,233.84702,0,0.0
5897.0,7,240.13548,0,0.0
5898.0,9,240.57721,0,0.0
5899.0,9,222.2005,0,0.0
5900.0,3,246.75395,0,0.0
5901.0,15,244.52484,0,0.0
5902.0,6,241.90526,0,0.0
5903.0,9,240.2591,0,0.0
5904.0,3,209.3044,0,0.0
5905.0,15,236.93416,0,0.0
5907.0,9,244.39655,0,0.0
5908.0,13,246.84544,0,0.0
5909.0,2,239.18228,0,0.0
5910.0,16,230.71774,0,0.0
5911.0,1,240.22946,0,0.0
5912.0,9,241.88919,0,0.0
5913.0,3,255.32442,0,0.0
5914.0,5,230.2667,0,0.0
5915.0,16,247.50362,0,0.0
5916.0,10,239.0029,0,0.0
5917.0,8,236.0947,0,0.0
5918.0,4,235.5904,0,0.0
5919.0,5,232.56985,0,0.0
5920.0,6,252.46623,0,0.0
5921.0,5,249.83708,0,0.0
5922.0,16,236.89189,0,0.0
5923.0,12,245.03864,0,0.0
5924.0,5,244.3862,0,0.0
5925.0,4,239.46683,0,0.0
5926.0,4,247.53297,0,0.0
5927.0,12,239.3032,0,0.0
5928.0,7,243.16846,0,0.0
5929.0,15,247.67105,0,0.0
5930.0,3,245.53496,0,0.0
5931.0,8,247.40875,0,0.0
5932.0,7,236.05627,0,0.0
5933.0,3,237.69843,0,0.0
5934.0,4,237.61761,0,0.0
5935.0,10,249.3793,0,0.0
5936.0,14,240.53966,0,0.0
5937.0,11,254.09596,0,0.0
5938.0,4,255.2869,0,0.0
5939.0,5,248.5765,0,0.0
5940.0,2,238.76648,0,0.0
5941.0,14,232.50403,0,0.0
5942.0,8,253.42087,0,0.0
5943.0,8,257.46066,0,0.0
5944.0,8,250.676,0,0.0
5945.0,8,246.59233,0,0.0
5946.0,10,236.13647,0,0.0
5947.0,2,248.01602,0,0.0
5948.0,5,251.79941,0,0.0
5949.0,9,251.2267,0,0.0
5950.0,11,258.37234,0,0.0
5951.0,15,234.1341,0,0.0
5952.0,3,261.9419,0,0.0
5953.0,5,255.55396,0,0.0
5954.0,6,229.25224,0,0.0
5955.0,7,255.14775,0,0.0
5956.0,4,253.60316,0,0.0
5957.0,13,243.06773,0,0.0
5958.0,8,241.9234,0,0.0
5959.0,8,258.78662,0,0.0
5960.0,7,255.02426,0,0.0
5961.0,9,226.1206,0,0.0
5962.0,4,254.56885,0,0.0
5963.0,9,250.68771,0,0.0
5964.0,10,245.86633,0,0.0
5965.0,7,258.02402,0,0.0
5966.0,7,255.45271,0,0.0
5967.0,12,244.47778,0,0.0
5968.0,1,271.0242,0,0.0
5969.0,6,232.77625,0,0.0
5970.0,10,255.48206,0,0.0
5971.0,6,239.3185,0,0.0
5972.0,11,248.81834,0,0.0
5973.0,9,252.25098,0,0.0
5974.0,6,257.4692,0,0.0
5975.0,6,258.41202,0,0.0
5976.0,5,213.92392,0,0.0
5977.0,10,259.0391,0,0.0
5978.0,6,252.32802,0,0.0
5979.0,10,232.3198,0,0.0
5980.0,9,259.52386,0,0.0
5981.0,8,260.95078,0,0.0
5982.0,5,255.33481,0,0.0
5983.0,7,230.59203,0,0.0
5984.0,5,253.86479,0,0.0
5985.0,10,256.60645,0,0.0
5986.0,8,239.3183,0,0.0
5987.0,9,242.94841,0,0.0
5988.0,9,263.9731,0,0.0
5989.0,5,266.6746,0,0.0
5990.0,7,234.0286,0,0.0
5991.0,6,265.2668,0,0.0
5992.0,5,238.90479,0,0.0
5993.0,10,257.18353,0,0.0
5994.0,10,255.45569,0,0.0
5995.0,6,246.96301,0,0.0
5996.0,11,248.29936,0,0.0
5997.0,3,258.94827,0,0.0
5998.0,6,244.71812,0,0.0
5999.0,8,259.53314,0,0.0
6000.0,10,243.46054,0,0.0
6001.0,10,262.4223,0,0.0
6002.0,6,236.76605,0,0.0
6003.0,8,251.2388,0,0.0
6004.0,5,261.1897,0,0.0
6005.0,4,268.11664,0,0.0
6006.0,8,254.98244,0,0.0
6007.0,12,251.81294,0,0.0
6008.0,9,242.36432,0,0.0
6009.0,6,262.8857,0,0.0
6010.0,4,265.6792,0,0.0
6011.0,10,257.22192,0,0.0
6012.0,5,225.80576,0,0.0
6013.0,6,260.5039,0,0.0
6014.0,13,261.0909,0,0.0
6015.0,6,241.43933,0,0.0
6016.0,9,253.22018,0,0.0
6017.0,6,263.8934,0,0.0
6018.0,4,256.5384,0,0.0
6019.0,8,260.56235,0,0.0
6020.0,6,222.51363,0,0.0
6021.0,12,262.71298,0,0.0
6022.0,7,267.42114,0,0.0
6023.0,5,267.57776,0,0.0
6024.0,8,237.10945,0,0.0
6025.0,7,258.47653,0,0.0
6026.0,9,264.81778,0,0.0
6027.0,3,257.33536,0,0.0
6028.0,8,258.6219,0,0.0
6029.0,8,243.04591,0,0.0
6030.0,9,267.37482,0,0.0
6031.0,7,263.0488,0,0.0
6032.0,8,240.21005,0,0.0
6033.0,7,249.88011,0,0.0
6034.0,7,273.9448,0,0.0
6035.0,5,253.89072,0,0.0
6036.0,6,268.82114,0,0.0
6037.0,10,257.31354,0,0.0
6038.0,8,249.12595,0,0.0
6039.0,8,256.90802,0,0.0
6040.0,2,253.874,0,0.0
6041.0,6,272.66916,0,0.0
6042.0,13,248.76666,0,0.0
6043.0,6,261.03036,0,0.0
6044.0,6,259.86044,0,0.0
6045.0,8,257.4231,0,0.0
6046.0,9,261.87897,0,0.0
6047.0,7,247.87758,0,0.0
6048.0,1,257.9942,0,0.0
6049.0,12,267.61243,0,0.0
6050.0,4,246.09818,0,0.0
6051.0,11,248.70909,0,0.0
6052.0,7,268.8499,0,0.0
6053.0,8,267.03476,0,0.0
6054.0,6,249.45988,0,0.0
6055.0,4,258.33185,0,0.0
6056.0,10,246.47794,0,0.0
6057.0,7,267.7834,0,0.0
6058.0,8,267.41302,0,0.0
6059.0,8,257.84283,0,0.0
6060.0,6,264.70538,0,0.0
6061.0,8,246.42526,0,0.0
6062.0,5,257.9062,0,0.0
6063.0,9,249.48085,0,0.0
6064.0,7,270.59863,0,0.0
6065.0,6,252.11823,0,0.0
6066.0,11,261.25867,0,0.0
6067.0,6,255.6712,0,0.0
6068.0,6,268.92484,0,0.0
6069.0,10,251.03413,0,0.0
6070.0,7,263.57742,0,0.0
6071.0,4,235.9899,0,0.0
6072.0,8,260.25345,0,0.0
6073.0,7,252.51855,0,0.0
6074.0,10,272.5417,0,0.0
6075.0,7,255.24634,0,0.0
6076.0,7,264.45367,0,0.0
6077.0,13,235.55235,0,0.0
6078.0,3,275.0492,0,0.0
6079.0,2,265.94586,0,0.0
6080.0,12,252.46867,0,0.0
6081.0,3,241.03041,0,0.0
6082.0,16,250.73058,0,0.0
6083.0,6,262.8508,0,0.0
6084.0,10,228.1658,0,0.0
6085.0,8,216.19983,0,0.0
6086.0,4,266.21344,0,0.0
6087.0,49,48.29404,41,83.6734693877551
6088.0,9,262.3208,0,0.0
6089.0,5,269.97308,0,0.0
6090.0,11,250.42773,0,0.0
6091.0,11,270.94516,0,0.0
6092.0,1,264.43713,0,0.0
6093.0,7,267.76556,0,0.0
6094.0,10,247.29361,0,0.0
6095.0,4,271.2865,0,0.0
6096.0,9,266.32993,0,0.0
6097.0,11,270.0197,0,0.0
6098.0,2,280.79126,0,0.0
6099.0,13,253.96973,0,0.0
6100.0,2,263.05515,0,0.0
6101.0,15,265.66644,0,0.0
6102.0,3,266.43903,0,0.0
6103.0,3,278.85544,0,0.0
6104.0,19,257.95398,0,0.0
6105.0,2,281.8933,0,0.0
6106.0,3,277.64676,0,0.0
6107.0,13,264.40604,0,0.0
6108.0,1,232.59819,0,0.0
6109.0,9,251.85059,0,0.0
6110.0,5,273.0976,0,0.0
6111.0,15,268.37515,0,0.0
6112.0,10,253.38843,0,0.0
6114.0,14,262.90866,0,0.0
6115.0,3,263.9058,0,0.0
6116.0,1,277.703,0,0.0
6117.0,15,263.1749,0,0.0
6118.0,9,254.37067,0,0.0
6119.0,1,278.26355,0,0.0
6120.0,12,266.26367,0,0.0
6121.0,6,269.53156,0,0.0
6122.0,9,258.01407,0,0.0
6124.0,13,251.73831,0,0.0
6125.0,7,280.91125,0,0.0
6126.0,1,276.41617,0,0.0
6127.0,13,259.21878,0,0.0
6128.0,9,265.9829,0,0.0
6129.0,1,277.5005,0,0.0
6130.0,12,254.62715,0,0.0
6131.0,6,260.18683,0,0.0
6132.0,7,248.882,0,0.0
6133.0,10,275.84915,0,0.0
6134.0,6,247.14844,0,0.0
6135.0,9,266.32788,0,0.0
6137.0,12,254.05013,0,0.0
6138.0,7,267.0675,0,0.0
6139.0,5,250.12422,0,0.0
6140.0,7,247.82164,0,0.0
6141.0,11,264.54514,0,0.0
6142.0,6,267.15018,0,0.0
6143.0,9,268.48923,0,0.0
6144.0,7,256.23447,0,0.0
6145.0,6,238.94734,0,0.0
6147.0,11,256.02518,0,0.0
6148.0,6,271.1032,0,0.0
6149.0,9,272.36313,0,0.0
6151.0,19,251.52362,0,0.0
6152.0,4,274.9479,0,0.0
6153.0,6,252.52411,0,0.0
6154.0,6,271.2559,0,0.0
6155.0,7,238.24657,0,0.0
6156.0,9,248.58588,0,0.0
6157.0,8,269.57852,0,0.0
6158.0,7,274.84827,0,0.0
6159.0,8,267.9567,0,0.0
6161.0,13,239.43211,0,0.0
6162.0,8,257.09836,0,0.0
6163.0,15,261.30197,0,0.0
6165.0,4,273.58267,0,0.0
6166.0,12,245.38794,0,0.0
6167.0,9,260.74,0,0.0
6168.0,4,265.36984,0,0.0
6169.0,5,236.18562,0,0.0
6170.0,4,266.34875,0,0.0
6171.0,8,234.21097,0,0.0
6172.0,20,257.0357,0,0.0
6173.0,8,265.79382,0,0.0
6175.0,7,265.0256,0,0.0
6176.0,5,218.34216,0,0.0
6177.0,6,237.666,0,0.0
6178.0,6,257.3159,0,0.0
6179.0,18,255.594,0,0.0
6181.0,8,254.92072,0,0.0
6182.0,16,244.9323,0,0.0
6184.0,1,226.5185,0,0.0
6185.0,9,242.13078,0,0.0
6186.0,17,250.89085,0,0.0
6188.0,10,248.02151,0,0.0
6189.0,15,239.95132,0,0.0
6191.0,4,241.14693,0,0.0
6192.0,5,245.60776,0,0.0
6193.0,8,238.05681,0,0.0
6194.0,22,249.21385,0,0.0
6195.0,1,243.78351,0,0.0
6196.0,14,235.3175,0,0.0
6198.0,5,236.36226,0,0.0
6199.0,2,226.93881,0,0.0
6200.0,9,254.03488,0,0.0
6201.0,11,240.66808,0,0.0
6202.0,13,240.85826,0,0.0
6203.0,9,238.9459,0,0.0
6204.0,10,239.97461,0,0.0
6205.0,1,228.60068,0,0.0
6207.0,14,235.83446,0,0.0
6208.0,8,246.61902,0,0.0
6209.0,15,236.00328,0,0.0
6210.0,4,233.43553,0,0.0
6211.0,4,231.57416,0,0.0
6212.0,8,238.46907,0,0.0
6213.0,5,215.4668,0,0.0
6214.0,11,240.49054,0,0.0
6215.0,22,236.89586,0,0.0
6216.0,1,242.57597,0,0.0
6217.0,4,206.5657,0,0.0
6218.0,6,243.852,0,0.0
6219.0,11,227.56541,0,0.0
6220.0,3,216.18794,0,0.0
6221.0,16,230.90575,0,0.0
6222.0,10,241.59526,0,0.0
6223.0,5,229.21793,0,0.0
6224.0,4,208.43631,0,0.0
6225.0,11,232.01889,0,0.0
6226.0,8,225.11453,0,0.0
6227.0,13,229.68187,0,0.0
6228.0,12,234.33806,0,0.0
6229.0,4,237.93051,0,0.0
6230.0,4,219.56012,0,0.0
6231.0,13,226.33263,0,0.0
6232.0,8,212.70686,0,0.0
6233.0,8,231.57745,0,0.0
6234.0,6,230.37004,0,0.0
6235.0,13,235.09666,0,0.0
6236.0,8,200.19571,0,0.0
6237.0,8,232.16856,0,0.0
6238.0,6,233.0957,0,0.0
6239.0,11,224.8987,0,0.0
6240.0,9,212.02397,0,0.0
6241.0,15,227.09003,0,0.0
6242.0,2,229.62296,0,0.0
6243.0,4,228.9886,0,0.0
6244.0,16,217.33026,0,0.0
6245.0,11,217.16714,0,0.0
6246.0,3,234.89879,0,0.0
6247.0,15,225.82904,0,0.0
6248.0,2,232.38104,0,0.0
6249.0,14,212.80586,0,0.0
6251.0,15,217.46696,0,0.0
6252.0,5,226.07681,0,0.0
6253.0,3,202.2465,0,0.0
6254.0,16,218.6967,0,0.0
6255.0,9,215.47833,0,0.0
6256.0,8,213.89568,0,0.0
6257.0,5,206.2647,0,0.0
6258.0,7,222.39821,0,0.0
6259.0,7,208.2823,0,0.0
6260.0,4,223.58005,0,0.0
6261.0,14,212.8892,0,0.0
6262.0,11,210.53827,0,0.0
6263.0,2,230.53122,0,0.0
6264.0,2,189.32309,0,0.0
6265.0,13,216.7429,0,0.0
6266.0,5,207.03252,0,0.0
6267.0,11,215.2007,0,0.0
6268.0,1,219.87825,0,0.0
6269.0,6,219.92021,0,0.0
6270.0,13,203.78761,0,0.0
6271.0,6,208.40062,0,0.0
6272.0,7,216.66722,0,0.0
6273.0,14,213.73308,0,0.0
6275.0,5,191.81451,0,0.0
6276.0,10,212.86649,0,0.0
6278.0,11,207.87787,0,0.0
6279.0,2,221.01897,0,0.0
6280.0,1,216.46385,0,0.0
6281.0,11,206.9294,0,0.0
6282.0,19,207.33028,0,0.0
6283.0,1,214.50766,0,0.0
6284.0,2,222.66049,0,0.0
6285.0,4,218.12204,0,0.0
6286.0,14,202.75725,0,0.0
6288.0,2,213.37752,0,0.0
6289.0,14,204.70853,0,0.0
6290.0,1,215.34158,0,0.0
6291.0,7,201.69339,0,0.0
6292.0,21,210.07663,0,0.0
6294.0,5,209.31694,0,0.0
6295.0,4,196.51837,0,0.0
6296.0,1,154.28438,0,0.0
6297.0,3,204.8919,0,0.0
6298.0,23,208.86073,0,0.0
6299.0,6,211.57756,0,0.0
6300.0,1,210.80133,0,0.0
6301.0,15,200.01079,0,0.0
6302.0,4,204.06302,0,0.0
6303.0,4,208.25262,0,0.0
6304.0,3,213.61162,0,0.0
6305.0,14,206.82552,0,0.0
6306.0,17,202.32086,0,0.0
6308.0,12,206.86342,0,0.0
6309.0,1,212.0352,0,0.0
6310.0,5,212.73721,0,0.0
6311.0,20,201.90395,0,0.0
6312.0,4,209.74959,0,0.0
6313.0,11,204.25002,0,0.0
6314.0,1,207.17632,0,0.0
6315.0,12,205.42732,0,0.0
6316.0,8,203.6527,0,0.0
6317.0,16,205.02896,0,0.0
6318.0,4,207.55548,0,0.0
6319.0,3,206.04668,0,0.0
6320.0,11,199.48863,0,0.0
6321.0,11,207.77783,0,0.0
6322.0,7,208.75945,0,0.0
6323.0,15,205.79662,0,0.0
6324.0,3,182.86327,0,0.0
6325.0,7,208.60631,0,0.0
6326.0,9,201.28146,0,0.0
6327.0,9,209.88242,0,0.0
6328.0,11,206.46112,0,0.0
6329.0,10,201.77191,0,0.0
6330.0,8,207.86633,0,0.0
6331.0,8,202.11855,0,0.0
6332.0,7,210.947,0,0.0
6333.0,14,202.53975,0,0.0
6334.0,8,213.64415,0,0.0
6335.0,6,201.02162,0,0.0
6336.0,13,205.18872,0,0.0
6337.0,3,217.21187,0,0.0
6338.0,10,204.81226,0,0.0
6339.0,13,207.21541,0,0.0
6340.0,9,206.31244,0,0.0
6341.0,5,205.25505,0,0.0
6342.0,12,204.91365,0,0.0
6343.0,7,210.99194,0,0.0
6344.0,8,208.39902,0,0.0
6345.0,15,205.01361,0,0.0
6346.0,5,209.28935,0,0.0
6347.0,10,205.26474,0,0.0
6348.0,8,210.14182,0,0.0
6349.0,12,206.8631,0,0.0
6350.0,10,206.20776,0,0.0
6351.0,8,211.30751,0,0.0
6352.0,7,206.79105,0,0.0
6353.0,8,206.93639,0,0.0
6354.0,9,206.81352,0,0.0
6355.0,12,208.39421,0,0.0
6356.0,14,207.97849,0,0.0
6357.0,4,210.39774,0,0.0
6358.0,6,211.18303,0,0.0
6359.0,12,205.22308,0,0.0
6360.0,11,212.42064,0,0.0
6361.0,10,205.3375,0,0.0
6362.0,9,209.38968,0,0.0
6363.0,5,209.41574,0,0.0
6364.0,10,209.65617,0,0.0
6365.0,4,205.18085,0,0.0
6366.0,19,209.73926,0,0.0
6367.0,8,209.45262,0,0.0
6368.0,3,212.49559,0,0.0
6369.0,13,209.48827,0,0.0
6370.0,7,208.31801,0,0.0
6371.0,17,209.68173,0,0.0
6372.0,4,211.04434,0,0.0
6373.0,10,209.51309,0,0.0
6374.0,5,212.56662,0,0.0
6375.0,4,214.82835,0,0.0
6376.0,19,210.37468,0,0.0
6377.0,2,201.87149,0,0.0
6378.0,15,211.80402,0,0.0
6379.0,9,212.2014,0,0.0
6380.0,8,215.88615,0,0.0
6381.0,11,209.08554,0,0.0
6382.0,5,210.24097,0,0.0
6383.0,18,211.72902,0,0.0
6384.0,5,212.23929,0,0.0
6385.0,3,222.8311,0,0.0
6386.0,22,211.8707,0,0.0
6387.0,2,209.7661,0,0.0
6388.0,8,210.86574,0,0.0
6389.0,16,214.98251,0,0.0
6390.0,8,214.15468,0,0.0
6392.0,19,213.05368,0,0.0
6393.0,9,212.88075,0,0.0
6394.0,13,216.17352,0,0.0
6396.0,7,214.5691,0,0.0
6397.0,23,214.12773,0,0.0
6398.0,1,213.61255,0,0.0
6399.0,17,216.45601,0,0.0
6400.0,5,210.68726,0,0.0
6401.0,1,192.89944,0,0.0
6402.0,19,215.55461,0,0.0
6404.0,29,217.609,0,0.0
6406.0,4,215.35623,0,0.0
6407.0,20,215.80505,0,0.0
6409.0,11,223.38013,0,0.0
6410.0,14,216.58963,0,0.0
6412.0,15,216.72539,0,0.0
6414.0,19,219.78043,0,0.0
6416.0,17,219.15257,0,0.0
6417.0,9,219.54533,0,0.0
6419.0,15,219.8011,0,0.0
6420.0,7,219.40599,0,0.0
6421.0,11,220.39908,0,0.0
6422.0,16,222.99399,0,0.0
6423.0,2,215.69019,0,0.0
6424.0,4,223.14691,0,0.0
6425.0,10,217.26733,0,0.0
6426.0,19,222.86133,0,0.0
6427.0,8,224.74971,0,0.0
6428.0,1,206.84126,0,0.0
6429.0,3,229.99617,0,0.0
6430.0,11,219.87778,0,0.0
6431.0,24,223.42726,0,0.0
6432.0,3,224.56575,0,0.0
6433.0,3,216.88652,0,0.0
6434.0,3,219.71716,0,0.0
6435.0,17,227.49583,0,0.0
6436.0,12,224.60216,0,0.0
6437.0,1,209.05461,0,0.0
6438.0,1,235.65756,0,0.0
6439.0,13,223.8318,0,0.0
6440.0,13,225.80989,0,0.0
6441.0,22,225.89687,0,0.0
6443.0,1,220.2128,0,0.0
6444.0,7,222.87471,0,0.0
6445.0,17,229.95512,0,0.0
6446.0,9,229.09682,0,0.0
6447.0,10,230.42648,0,0.0
6448.0,1,224.10211,0,0.0
6449.0,10,224.27217,0,0.0
6450.0,17,228.95389,0,0.0
6451.0,11,230.73184,0,0.0
6453.0,1,233.92091,0,0.0
6454.0,20,228.68318,0,0.0
6455.0,6,227.64027,0,0.0
6456.0,24,230.88518,0,0.0
6457.0,5,236.90372,0,0.0
6459.0,9,234.11632,0,0.0
6460.0,23,230.28333,0,0.0
6461.0,1,216.59836,0,0.0
6462.0,2,235.4476,0,0.0
6463.0,3,238.18292,0,0.0
6464.0,26,234.54942,0,0.0
6465.0,9,230.57135,0,0.0
6466.0,2,227.87978,0,0.0
6467.0,8,233.1638,0,0.0
6468.0,18,236.7372,0,0.0
6469.0,3,241.28937,0,0.0
6470.0,17,234.88489,0,0.0
6472.0,8,231.12677,0,0.0
6473.0,2,226.40915,0,0.0
6474.0,22,237.62872,0,0.0
6475.0,15,238.71536,0,0.0
6477.0,18,234.30064,0,0.0
6478.0,1,233.82265,0,0.0
6479.0,2,233.04944,0,0.0
6480.0,24,241.84682,0,0.0
6482.0,14,235.55107,0,0.0
6483.0,6,238.62042,0,0.0
6485.0,25,240.30037,0,0.0
6486.0,4,245.9897,0,0.0
6487.0,15,239.38884,0,0.0
6488.0,1,248.502,0,0.0
6490.0,30,242.85075,0,0.0
6491.0,1,228.31107,0,0.0
6492.0,22,240.52394,0,0.0
6495.0,7,242.63127,0,0.0
6496.0,8,245.47733,0,0.0
6497.0,26,245.7659,0,0.0
6500.0,17,243.58792,0,0.0
6502.0,19,245.75365,0,0.0
6503.0,11,249.32106,0,0.0
6505.0,14,245.21846,0,0.0
6506.0,3,239.50684,0,0.0
6507.0,4,230.9321,0,0.0
6508.0,11,249.25531,0,0.0
6510.0,37,247.90123,0,0.0
6514.0,7,247.14857,0,0.0
6515.0,29,250.52136,0,0.0
6516.0,8,245.44197,0,0.0
6518.0,8,253.82184,0,0.0
6520.0,13,247.20062,0,0.0
6521.0,12,252.32324,0,0.0
6522.0,12,252.27782,0,0.0
6524.0,12,247.77734,0,0.0
6525.0,4,252.9456,0,0.0
6526.0,4,249.07608,0,0.0
6527.0,10,250.02731,0,0.0
6528.0,11,254.0895,0,0.0
6530.0,17,253.58844,0,0.0
6531.0,5,260.8307,0,0.0
6532.0,5,252.58878,0,0.0
6533.0,5,239.1517,0,0.0
6534.0,28,254.21184,0,0.0
6536.0,2,253.27567,0,0.0
6537.0,4,261.219,0,0.0
6538.0,6,262.42038,0,0.0
6539.0,8,243.36949,0,0.0
6540.0,3,247.82484,0,0.0
6541.0,6,254.72655,0,0.0
6542.0,8,258.22412,0,0.0
6543.0,12,259.04855,0,0.0
6544.0,23,255.54578,0,0.0
6547.0,2,252.61383,0,0.0
6548.0,6,253.05945,0,0.0
6549.0,8,242.50465,0,0.0
6550.0,12,258.96564,0,0.0
6551.0,8,261.89825,0,0.0
6552.0,3,261.3006,0,0.0
6553.0,8,264.1094,0,0.0
6554.0,6,265.93832,0,0.0
6555.0,7,234.41443,0,0.0
6556.0,8,256.24722,0,0.0
6557.0,9,256.5061,0,0.0
6558.0,8,268.1347,0,0.0
6559.0,6,262.40573,0,0.0
6560.0,5,231.4335,0,0.0
6561.0,7,269.14987,0,0.0
6562.0,8,259.2656,0,0.0
6563.0,7,245.28377,0,0.0
6564.0,8,264.52933,0,0.0
6565.0,9,252.20651,0,0.0
6567.0,11,265.14578,0,0.0
6568.0,5,260.4346,0,0.0
6569.0,11,260.76642,0,0.0
6570.0,7,244.96786,0,0.0
6571.0,6,253.5041,0,0.0
6572.0,6,267.38974,0,0.0
6573.0,8,267.88733,0,0.0
6574.0,9,261.04425,0,0.0
6575.0,4,227.61438,0,0.0
6577.0,17,262.3867,0,0.0
6578.0,5,264.93896,0,0.0
6579.0,8,256.98438,0,0.0
6580.0,8,260.448,0,0.0
6581.0,10,258.622,0,0.0
6582.0,6,253.0478,0,0.0
6583.0,4,270.00873,0,0.0
6584.0,8,257.98074,0,0.0
6585.0,8,263.98535,0,0.0
6586.0,5,264.09732,0,0.0
6587.0,9,246.1655,0,0.0
6588.0,9,272.74927,0,0.0
6589.0,7,254.53181,0,0.0
6590.0,5,264.60416,0,0.0
6591.0,5,257.05457,0,0.0
6592.0,8,255.35551,0,0.0
6593.0,9,265.0572,0,0.0
6594.0,7,256.1377,0,0.0
6595.0,5,269.32947,0,0.0
6597.0,16,265.76163,0,0.0
6598.0,5,243.4531,0,0.0
6599.0,7,250.76009,0,0.0
6600.0,8,271.28116,0,0.0
6601.0,6,267.2516,0,0.0
6602.0,8,269.1673,0,0.0
6603.0,10,243.16934,0,0.0
6604.0,6,277.9907,0,0.0
6605.0,7,266.2138,0,0.0
6607.0,11,264.419,0,0.0
6608.0,8,242.16779,0,0.0
6609.0,9,276.70386,0,0.0
6610.0,7,261.31516,0,0.0
6611.0,5,269.71478,0,0.0
6612.0,7,277.32358,0,0.0
6613.0,10,243.499,0,0.0
6614.0,3,261.78043,0,0.0
6615.0,8,275.99026,0,0.0
6616.0,6,269.03696,0,0.0
6617.0,10,275.23465,0,0.0
6618.0,7,225.91135,0,0.0
6619.0,8,272.82565,0,0.0
6620.0,4,287.0229,0,0.0
6622.0,11,268.40863,0,0.0
6623.0,9,254.44588,0,0.0
6624.0,10,260.13437,0,0.0
6625.0,8,281.63663,0,0.0
6626.0,6,270.48813,0,0.0
6627.0,4,281.75565,0,0.0
6628.0,10,252.04707,0,0.0
6629.0,5,264.75763,0,0.0
6630.0,7,262.94455,0,0.0
6632.0,14,274.4533,0,0.0
6633.0,9,270.8405,0,0.0
6634.0,7,241.92952,0,0.0
6635.0,4,279.85303,0,0.0
6636.0,7,270.95657,0,0.0
6637.0,6,277.71487,0,0.0
6638.0,7,259.01593,0,0.0
6639.0,8,260.64444,0,0.0
6640.0,9,260.5077,0,0.0
6641.0,11,276.12936,0,0.0
6642.0,1,258.4913,0,0.0
6643.0,6,265.91678,0,0.0
6644.0,5,260.70352,0,0.0
6645.0,10,269.3603,0,0.0
6647.0,15,262.0129,0,0.0
6648.0,5,282.07928,0,0.0
6649.0,11,263.9571,0,0.0
6650.0,2,250.36082,0,0.0
6651.0,8,277.47238,0,0.0
6652.0,4,273.9448,0,0.0
6653.0,15,265.10815,0,0.0
6654.0,6,243.28157,0,0.0
6655.0,4,273.50644,0,0.0
6656.0,1,284.08847,0,0.0
6657.0,11,272.40564,0,0.0
6658.0,5,281.54956,0,0.0
6659.0,9,254.01234,0,0.0
6660.0,10,260.69928,0,0.0
6661.0,8,277.99854,0,0.0
6662.0,6,255.09985,0,0.0
6663.0,3,275.15393,0,0.0
6664.0,7,263.4025,0,0.0
6665.0,8,251.92894,0,0.0
6666.0,7,281.07037,0,0.0
6667.0,10,264.49222,0,0.0
6668.0,7,273.24496,0,0.0
6669.0,8,276.06738,0,0.0
6670.0,4,224.62076,0,0.0
6671.0,7,258.74326,0,0.0
6673.0,11,268.21585,0,0.0
6674.0,6,280.55325,0,0.0
6675.0,15,261.27512,0,0.0
6676.0,9,266.8758,0,0.0
6677.0,5,263.77615,0,0.0
6678.0,4,251.42279,0,0.0
6679.0,3,283.40805,0,0.0
6680.0,8,264.0531,0,0.0
6681.0,5,250.62564,0,0.0
6682.0,3,268.08194,0,0.0
6683.0,17,270.50046,0,0.0
6684.0,9,259.9497,0,0.0
6685.0,5,279.65768,0,0.0
6686.0,3,217.15935,0,0.0
6687.0,7,269.68954,0,0.0
6688.0,6,264.07663,0,0.0
6689.0,10,259.15448,0,0.0
6690.0,7,277.33963,0,0.0
6691.0,14,260.1425,0,0.0
6692.0,2,289.3982,0,0.0
6693.0,4,275.55603,0,0.0
6694.0,6,257.49997,0,0.0
6695.0,8,255.31023,0,0.0
6696.0,4,272.99564,0,0.0
6697.0,4,248.53918,0,0.0
6698.0,17,267.10165,0,0.0
6699.0,6,280.70248,0,0.0
6700.0,6,252.12634,0,0.0
6701.0,6,260.86002,0,0.0
6702.0,8,247.98154,0,0.0
6703.0,2,286.08865,0,0.0
6704.0,10,270.2509,0,0.0
6705.0,6,268.2004,0,0.0
6706.0,12,262.46628,0,0.0
6707.0,5,268.0752,0,0.0
6708.0,10,255.35628,0,0.0
6709.0,2,258.47055,0,0.0
6710.0,4,273.00995,0,0.0
6711.0,5,269.1535,0,0.0
6712.0,15,260.52292,0,0.0
6713.0,7,237.74893,0,0.0
6714.0,8,266.1797,0,0.0
6715.0,4,290.3036,0,0.0
6716.0,6,271.25278,0,0.0
6717.0,6,261.06906,0,0.0
6718.0,9,265.65326,0,0.0
6719.0,7,232.65031,0,0.0
6720.0,8,270.4594,0,0.0
6721.0,10,265.3405,0,0.0
6722.0,4,289.59213,0,0.0
6723.0,3,251.32771,0,0.0
6724.0,12,252.08228,0,0.0
6725.0,5,270.9007,0,0.0
6726.0,5,254.9596,0,0.0
6727.0,12,265.9843,0,0.0
6728.0,7,264.81668,0,0.0
6729.0,6,235.27596,0,0.0
6730.0,1,210.20682,0,0.0
6731.0,8,272.35568,0,0.0
