current_zone_idx,total_frames,avg_speed,std_speed,crash_count,airborne_count,backwards_count,heavy_drift_count,avg_drift_ratio,avg_wheels_ground,crash_rate,airborne_rate,backwards_rate
252.0,18,260.78284,26.312595,0,0,0,0,0.008068627,3.0555556,0.0,0.0,0.0
254.0,3,239.5677,52.18833,0,0,0,0,0.0019231654,4.0,0.0,0.0,0.0
255.0,10,253.16899,35.639484,0,0,0,0,0.007153214,3.0,0.0,0.0,0.0
256.0,7,270.60114,4.9431195,0,0,0,0,0.00979055,3.0,0.0,0.0,0.0
258.0,13,256.89615,32.54213,0,0,0,0,0.007848661,3.1538463,0.0,0.0,0.0
259.0,8,248.88242,41.715313,0,0,0,0,0.006210839,3.25,0.0,0.0,0.0
261.0,7,256.5687,38.138474,0,0,0,0,0.006124269,3.2857144,0.0,0.0,0.0
262.0,4,248.6917,39.23282,0,0,0,0,0.009890061,3.75,0.0,0.0,0.0
263.0,9,260.30862,34.249043,0,0,0,0,0.006084247,3.2222223,0.0,0.0,0.0
264.0,2,231.52817,61.40613,0,0,0,0,0.0032231412,4.0,0.0,0.0,0.0
265.0,18,260.56833,30.664011,0,0,0,0,0.006749406,3.6111112,0.0,0.0,0.0
266.0,1,167.78288,0.0,0,0,0,0,0.0025561058,4.0,0.0,0.0,0.0
268.0,19,261.49228,30.705465,0,0,0,0,0.0057683624,3.6842105,0.0,0.0,0.0
270.0,1,165.74734,0.0,0,0,0,0,0.0030705556,4.0,0.0,0.0,0.0
271.0,5,231.05879,52.477673,0,0,0,0,0.0035219695,4.0,0.0,0.0,0.0
272.0,6,272.46912,2.7758439,0,0,0,0,0.0077521508,3.3333333,0.0,0.0,0.0
273.0,13,256.6346,37.284557,0,0,0,0,0.004647484,4.0,0.0,0.0,0.0
275.0,16,260.4278,34.280308,0,0,0,0,0.006060087,3.875,0.0,0.0,0.0
276.0,1,167.67606,0.0,0,0,0,0,0.004081485,4.0,0.0,0.0,0.0
277.0,5,251.32187,40.80812,0,0,0,0,0.004700579,4.0,0.0,0.0,0.0
278.0,10,252.86787,41.962635,0,0,0,0,0.006835512,3.9,0.0,0.0,0.0
279.0,1,266.44876,0.0,0,0,0,0,0.0041907546,4.0,0.0,0.0,0.0
280.0,10,253.42538,42.17621,0,0,0,0,0.004244965,4.0,0.0,0.0,0.0
281.0,1,169.75006,0.0,0,0,0,0,0.0045973547,4.0,0.0,0.0,0.0
282.0,12,265.61456,27.210117,0,0,0,0,0.0063602445,3.9166667,0.0,0.0,0.0
